GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
2110,477037,234496,0.184,0.091,42.361962,-71.047846
2111,699954,43757,0.27,0.017,42.350518,-71.059077
2113,259755,0,0.1,0,42.365331,-71.055233
2114,1166304,300902,0.45,0.116,42.363174,-71.068646
2115,1837213,103611,0.709,0.04,42.337105,-71.105696
2116,1633317,265681,0.631,0.103,42.350579,-71.076397
2118,2838237,4897,1.096,0.002,42.337582,-71.070482
2119,4137556,0,1.598,0,42.324029,-71.085017
2120,1607484,0,0.621,0,42.33209,-71.096545
2121,4520354,23475,1.745,0.009,42.306267,-71.085897
2122,5270568,1634437,2.035,0.631,42.291413,-71.042158
2124,7777060,186126,3.003,0.072,42.285805,-71.070571
2125,5522524,799281,2.132,0.309,42.315682,-71.055555
2126,5392498,62719,2.082,0.024,42.274227,-71.097423
2127,5239286,1590469,2.023,0.614,42.334992,-71.039093
2128,12563543,2950347,4.851,1.139,42.361129,-71.006975
2129,3502779,1258168,1.352,0.486,42.379657,-71.061487
2130,8635555,328446,3.334,0.127,42.309174,-71.113835
2131,6714528,12766,2.592,0.005,42.284333,-71.126228
2132,11813317,248110,4.561,0.096,42.280455,-71.162017
2134,3435163,117714,1.326,0.045,42.358016,-71.128608
2135,6824075,572868,2.635,0.221,42.349688,-71.153964
2136,11887344,279165,4.59,0.108,42.255083,-71.12922
2138,7097713,838564,2.74,0.324,42.379637,-71.135152
2139,4034617,364765,1.558,0.141,42.362986,-71.103353
2140,2987940,53843,1.154,0.021,42.392157,-71.133996
2141,1662342,24069,0.642,0.009,42.3703,-71.08256
2142,718954,575043,0.278,0.222,42.361471,-71.081994
2143,3997071,0,1.543,0,42.381409,-71.096714
2144,2802226,6468,1.082,0.002,42.399655,-71.12255
2145,3615151,234798,1.396,0.091,42.391577,-71.08991
2148,13065276,98375,5.045,0.038,42.42938,-71.058706
2149,8873258,630367,3.426,0.243,42.405938,-71.054649
2150,5718792,638248,2.208,0.246,42.396824,-71.031348
2151,15182919,3298706,5.862,1.274,42.41829,-71.001251
2152,5108305,3079919,1.972,1.189,42.373055,-70.974807
2155,21229461,1455987,8.197,0.562,42.42384,-71.107673
2163,256727,32166,0.099,0.012,42.366168,-71.12285
2169,23235918,3796805,8.971,1.466,42.248386,-71.002279
2170,5394737,186179,2.083,0.072,42.266415,-71.015576
2171,6351329,4950558,2.452,1.911,42.29331,-71.018208
2176,12117823,219780,4.679,0.085,42.455723,-71.059019
2180,15589596,1631897,6.019,0.63,42.474208,-71.097665
2184,35608886,2108877,13.749,0.814,42.206188,-71.00232
2186,33697232,765185,13.011,0.295,42.241557,-71.082432
2188,9632558,378901,3.719,0.146,42.204578,-70.957749
2189,9905574,925704,3.825,0.357,42.209776,-70.928189
2190,18436641,1374551,7.118,0.531,42.166731,-70.952363
2191,5241515,2722696,2.024,1.051,42.243453,-70.942033
2199,148225,0,0.057,0,42.347476,-71.082035
2203,80317,0,0.031,0,42.360598,-71.058775
2210,2499010,1305067,0.965,0.504,42.347472,-71.039271
2215,1981222,277821,0.765,0.107,42.347635,-71.103082
2301,32204729,441565,12.434,0.17,42.078371,-71.042304
2302,23025356,67031,8.89,0.026,42.088907,-70.998375
2322,11112281,639902,4.29,0.247,42.13246,-71.054013
2324,70749344,2834791,27.316,1.095,41.972387,-70.978778
2330,96888021,6023069,37.409,2.326,41.878644,-70.743198
2332,61481263,10661004,23.738,4.116,42.044325,-70.706075
2333,44570840,842755,17.209,0.325,42.037278,-70.940459
2338,41448333,3604908,16.003,1.392,42.002811,-70.863473
2339,40427616,218489,15.609,0.084,42.122956,-70.85631
2341,38991872,1801799,15.055,0.696,42.050464,-70.867418
2343,18146755,280243,7.007,0.108,42.140244,-70.997347
2346,178367081,7964957,68.868,3.075,41.878004,-70.869267
2347,77094315,17018833,29.766,6.571,41.834412,-70.957163
2351,25007148,617644,9.655,0.238,42.119964,-70.957216
2356,35501623,819110,13.707,0.316,42.060532,-71.119676
2357,1246185,53728,0.481,0.021,42.054978,-71.080651
2359,56402227,4410938,21.777,1.703,42.067804,-70.805713
2360,247348623,33965072,95.502,13.114,41.882056,-70.63129
2364,48321371,2940976,18.657,1.136,41.987196,-70.741942
2366,2451742,69606,0.947,0.027,41.850984,-70.654984
2367,38005433,1105747,14.674,0.427,41.9591,-70.802753
2368,26096453,1518223,10.076,0.586,42.176446,-71.051567
2370,26704842,217610,10.311,0.084,42.130399,-70.910615
2375,37731933,357550,14.568,0.138,42.003041,-71.076928
2379,39681862,913614,15.321,0.353,42.021617,-71.026717
2382,17974066,59307,6.94,0.023,42.078974,-70.93939
2420,17052457,126703,6.584,0.049,42.457055,-71.215464
2421,25510902,417180,9.85,0.161,42.438547,-71.239573
2445,6741093,119569,2.603,0.046,42.325483,-71.135045
2446,3333533,11958,1.287,0.005,42.343503,-71.122248
2451,14303524,1828792,5.523,0.706,42.397823,-71.255708
2452,9580487,86312,3.699,0.033,42.392721,-71.213532
2453,9061759,736213,3.499,0.284,42.369542,-71.240513
2457,413241,0,0.16,0,42.299388,-71.274242
2458,5185783,97094,2.002,0.037,42.353585,-71.188192
2459,12962349,218479,5.005,0.084,42.314779,-71.192017
2460,3480935,23291,1.344,0.009,42.351824,-71.20849
2461,3767375,36499,1.455,0.014,42.317362,-71.206508
2462,1369316,69748,0.529,0.027,42.328708,-71.2559
2464,1463147,29493,0.565,0.011,42.312975,-71.218882
2465,5809238,1401,2.243,0.001,42.348912,-71.22633
2466,4638226,214160,1.791,0.083,42.344457,-71.248617
2467,12618483,142369,4.872,0.055,42.314344,-71.152759
2468,3833281,57129,1.48,0.022,42.328553,-71.22953
2472,10440627,320458,4.031,0.124,42.369451,-71.177925
2474,7905847,706807,3.052,0.273,42.420949,-71.15637
2476,5422175,191590,2.094,0.074,42.415637,-71.17567
2478,12035133,185784,4.647,0.072,42.395317,-71.180284
2481,14612713,246887,5.642,0.095,42.311927,-71.275531
2482,10898500,1043141,4.208,0.403,42.293103,-71.298537
2492,24675397,910119,9.527,0.351,42.276029,-71.244543
2493,43575377,1316348,16.825,0.508,42.360502,-71.303433
2494,7166360,220234,2.767,0.085,42.29949,-71.232519
2532,36918586,6867041,14.254,2.651,41.751759,-70.597552
2534,5921148,1492827,2.286,0.576,41.668942,-70.619407
2535,63128921,65865494,24.374,25.431,41.337159,-70.761031
2536,71694283,9066005,27.681,3.5,41.596305,-70.567467
2537,31330317,1594577,12.097,0.616,41.728418,-70.435812
2538,11786092,1199921,4.551,0.463,41.777476,-70.642148
2539,69429057,53111253,26.807,20.506,41.377655,-70.52208
2540,27756711,4540833,10.717,1.753,41.573881,-70.632049
2542,79578431,127974,30.725,0.049,41.707839,-70.54552
2543,25723437,52350290,9.932,20.213,41.478974,-70.766911
2553,636140,1769254,0.246,0.683,41.711561,-70.622853
2554,101341414,43409514,39.128,16.761,41.291167,-70.092826
2556,10014639,1185578,3.867,0.458,41.639445,-70.624515
2557,18660871,11124442,7.205,4.295,41.441713,-70.576143
2558,3183299,2714451,1.229,1.048,41.745017,-70.653513
2559,13032611,3840927,5.032,1.483,41.690243,-70.616283
2561,1591768,218387,0.615,0.084,41.766737,-70.540595
2562,8669786,835829,3.347,0.323,41.787209,-70.526717
2563,34193725,2748069,13.202,1.061,41.728137,-70.476549
2564,14939830,2745165,5.768,1.06,41.271979,-69.984406
2568,17279810,10058427,6.672,3.884,41.458608,-70.613479
2571,51545388,12447649,19.902,4.806,41.761187,-70.695991
2575,64751694,11033046,25.001,4.26,41.400252,-70.656934
2576,25290717,1078458,9.765,0.416,41.772221,-70.762948
2584,193854,0,0.075,0,41.258688,-70.007142
2601,22257305,2151578,8.594,0.831,41.657961,-70.298093
2630,10385645,5225395,4.01,2.018,41.706769,-70.31253
2631,56914884,7192443,21.975,2.777,41.747513,-70.066223
2632,18957570,3780162,7.32,1.46,41.659097,-70.346877
2633,19561831,12631384,7.553,4.877,41.689734,-69.972126
2635,14313213,2809147,5.526,1.085,41.624054,-70.439397
2637,1812591,77849,0.7,0.03,41.705726,-70.270928
2638,15284740,1503965,5.901,0.581,41.730228,-70.197398
2639,7166055,954127,2.767,0.368,41.668067,-70.136979
2641,5286346,683671,2.041,0.264,41.751246,-70.153472
2642,35941619,8936069,13.877,3.45,41.841331,-69.977436
2643,4904569,4657784,1.894,1.798,41.797777,-69.937327
2644,9225869,569789,3.562,0.22,41.683488,-70.510786
2645,43103996,4606199,16.643,1.778,41.711052,-70.057609
2646,7798644,801405,3.011,0.309,41.670596,-70.071449
2647,1226878,477502,0.474,0.184,41.630127,-70.310144
2648,24027332,2665940,9.277,1.029,41.670946,-70.41537
2649,60208188,10631765,23.247,4.105,41.616801,-70.490097
2650,3745051,725519,1.446,0.28,41.701947,-69.961375
2651,181586,0,0.07,0,41.874985,-70.003492
2652,20714255,6477900,7.998,2.501,42.049537,-70.094991
2653,31185378,13661467,12.041,5.275,41.769125,-69.97358
2655,16911161,4559311,6.529,1.76,41.627984,-70.392013
2657,25047871,12766243,9.671,4.929,42.059829,-70.200407
2659,5298389,616481,2.046,0.238,41.681465,-70.023537
2660,19963971,1368933,7.708,0.529,41.707699,-70.15856
2663,3658748,2870102,1.413,1.108,41.894444,-70.01218
2664,17964913,2264152,6.936,0.874,41.674727,-70.195648
2666,32936936,4798274,12.717,1.853,41.99078,-70.045714
2667,48249177,16144938,18.629,6.234,41.921997,-70.023356
2668,39045990,6347529,15.076,2.451,41.716216,-70.36307
2669,2317143,510176,0.895,0.197,41.666693,-69.989716
2670,5407432,1680715,2.088,0.649,41.660113,-70.170678
2671,5215221,314664,2.014,0.121,41.670839,-70.1134
2672,1280229,118006,0.494,0.046,41.6357,-70.313634
2673,25868391,6815865,9.988,2.632,41.655712,-70.247044
2675,23386405,1919492,9.03,0.741,41.704155,-70.231801
2702,43494965,2932678,16.794,1.132,41.785113,-71.059047
2703,69453104,2578250,26.816,0.995,41.931653,-71.294503
2713,13095108,18327962,5.056,7.076,41.441295,-70.902217
2715,29662103,1347565,11.453,0.52,41.803649,-71.15338
2717,45791730,2062904,17.68,0.796,41.760108,-70.972874
2718,26793705,853242,10.345,0.329,41.862486,-71.01169
2719,31947058,8792548,12.335,3.395,41.633619,-70.871306
2720,28154766,4365378,10.871,1.685,41.72505,-71.121329
2721,10600968,5102949,4.093,1.97,41.675125,-71.148281
2723,4136769,569122,1.597,0.22,41.692705,-71.129726
2724,4811073,1475569,1.858,0.57,41.683936,-71.1775
2725,6146877,6823593,2.373,2.635,41.720043,-71.188272
2726,14314214,3521161,5.527,1.36,41.7597,-71.144592
2738,36253733,15426866,13.998,5.956,41.704138,-70.752225
2739,44939235,5666781,17.351,2.188,41.665794,-70.814531
2740,14724484,2119925,5.685,0.819,41.637485,-70.938265
2743,47730948,1351000,18.429,0.522,41.718217,-70.901151
2744,3342654,1345734,1.291,0.52,41.606252,-70.913632
2745,26749135,579371,10.328,0.224,41.700737,-70.950546
2746,5480316,312026,2.116,0.12,41.660995,-70.940137
2747,126401607,3916993,48.804,1.512,41.664711,-71.015699
2748,58249957,8143586,22.49,3.144,41.553084,-70.971453
2760,46546682,1332096,17.972,0.514,41.972509,-71.334397
2762,28482638,1350191,10.997,0.521,42.0128,-71.336602
2763,2336584,30519,0.902,0.012,41.966866,-71.308574
2764,27437203,149027,10.594,0.058,41.851929,-71.153598
2766,72033222,3885970,27.812,1.5,41.965341,-71.18178
2767,61665186,780789,23.809,0.301,41.940996,-71.048499
2769,121568489,1409688,46.938,0.544,41.846878,-71.24487
2770,83332498,6228000,32.175,2.405,41.759846,-70.838449
2771,47581946,628355,18.371,0.243,41.842106,-71.322309
2777,58722492,6715785,22.673,2.593,41.758163,-71.214181
2779,42768267,2366388,16.513,0.914,41.838061,-71.077615
2780,85565315,3569737,33.037,1.378,41.909112,-71.118346
2790,139117957,26244600,53.714,10.133,41.599176,-71.082371
2791,2728822,12397,1.054,0.005,41.528538,-71.078091
2802,506432,47798,0.196,0.018,41.95213,-71.456233
2804,26153976,232906,10.098,0.09,41.434772,-71.769527
2806,21277071,18692564,8.215,7.217,41.734753,-71.319732
2807,23521356,8258225,9.082,3.189,41.176815,-71.577085
2808,20624695,113236,7.963,0.044,41.408251,-71.749674
2809,25420470,27940067,9.815,10.788,41.67573,-71.273331
2812,17198232,212746,6.64,0.082,41.478948,-71.652334
2813,94437264,14157583,36.462,5.466,41.394216,-71.669822
2814,115951534,6226200,44.769,2.404,41.895948,-71.700406
2815,10805285,247502,4.172,0.096,41.77463,-71.647954
2816,98041040,7640130,37.854,2.95,41.696499,-71.622662
2817,130172142,2608392,50.26,1.007,41.637083,-71.678361
2818,56507323,8882292,21.818,3.429,41.642919,-71.485719
2822,144781542,2381578,55.9,0.92,41.57021,-71.626993
2825,139970133,2741854,54.043,1.059,41.782067,-71.726833
2826,6470179,86972,2.498,0.034,41.982746,-71.653144
2827,54595205,1039359,21.079,0.401,41.698748,-71.739118
2828,12507951,840009,4.829,0.324,41.879928,-71.563999
2830,50215785,1330586,19.388,0.514,41.97493,-71.651187
2831,24915582,7221478,9.62,2.788,41.774762,-71.620289
2832,57768428,1401523,22.305,0.541,41.514717,-71.729622
2833,18297897,1279241,7.065,0.494,41.492067,-71.769901
2835,24469397,14503823,9.448,5.6,41.510088,-71.378366
2836,796200,3724,0.307,0.001,41.454681,-71.620208
2837,53151681,11798978,20.522,4.556,41.518769,-71.167247
2838,3703228,221915,1.43,0.086,41.965257,-71.476374
2839,11207819,408538,4.327,0.158,41.940757,-71.641513
2840,18728202,8901089,7.231,3.437,41.478216,-71.322375
2841,1208303,2286564,0.467,0.883,41.511864,-71.332175
2842,32873441,7031537,12.693,2.715,41.518673,-71.281685
2852,79997104,8726042,30.887,3.369,41.588565,-71.459811
2857,108120157,10464914,41.745,4.041,41.822761,-71.633605
2858,1497067,114285,0.578,0.044,41.964461,-71.651336
2859,73465736,3487776,28.365,1.347,41.959073,-71.757323
2860,13980572,790327,5.398,0.305,41.870562,-71.388681
2861,9231023,297811,3.564,0.115,41.878603,-71.353131
2863,3110993,198711,1.201,0.077,41.890064,-71.393481
2864,68326951,4671600,26.381,1.804,41.966913,-71.428933
2865,43229053,1893389,16.691,0.731,41.915455,-71.449815
2871,44128588,16200572,17.038,6.255,41.587299,-71.261246
2872,15405404,10794743,5.948,4.168,41.597055,-71.320666
2873,7272749,436153,2.808,0.168,41.533083,-71.780518
2874,39280282,2642485,15.166,1.02,41.508687,-71.481743
2875,2989258,16727,1.154,0.006,41.456486,-71.638865
2876,328105,383005,0.127,0.148,41.994278,-71.58549
2878,75250618,8363565,29.054,3.229,41.609436,-71.178113
2879,96813627,13051478,37.38,5.039,41.424019,-71.534277
2881,9360357,36212,3.614,0.014,41.478083,-71.524717
2882,33138997,13113685,12.795,5.063,41.415152,-71.465251
2885,15853176,6718010,6.121,2.594,41.725138,-71.258805
2886,38655023,5649580,14.925,2.181,41.703849,-71.455568
2888,15357336,3137217,5.93,1.211,41.747671,-71.406118
2889,22525923,21178485,8.697,8.177,41.700591,-71.376927
2891,68310224,12444575,26.375,4.805,41.361854,-71.789689
2892,70950140,5020650,27.394,1.938,41.492004,-71.594774
2893,20386715,602102,7.871,0.232,41.679006,-71.518688
2894,11226915,297588,4.335,0.115,41.444477,-71.703238
2895,20043691,501532,7.739,0.194,42.001706,-71.499949
2896,61323458,2046636,23.677,0.79,41.975186,-71.544069
2898,29915650,326503,11.55,0.126,41.51764,-71.668521
2903,4644511,1291070,1.793,0.498,41.81823,-71.409088
2904,13453525,304730,5.194,0.118,41.858334,-71.436294
2905,9707164,4780514,3.748,1.846,41.784725,-71.396103
2906,8393811,1775806,3.241,0.686,41.840169,-71.390408
2907,5700524,319815,2.201,0.123,41.798593,-71.42463
2908,8186040,664,3.161,0,41.839825,-71.436794
2909,8954664,70852,3.457,0.027,41.821417,-71.453215
2910,8913421,466290,3.441,0.18,41.774999,-71.435594
2911,6426882,115972,2.481,0.045,41.854888,-71.472812
2912,112446,0,0.043,0,41.825593,-71.402239
2914,12650921,1002139,4.885,0.387,41.814838,-71.365333
2915,14335023,6193323,5.535,2.391,41.772847,-71.354839
2916,6617693,1042649,2.555,0.403,41.842661,-71.352438
2917,55253784,2930069,21.334,1.131,41.905774,-71.523305
2919,60826690,2290683,23.485,0.884,41.82744,-71.519879
2920,23785810,585336,9.184,0.226,41.767344,-71.465508
2921,34039140,297431,13.143,0.115,41.768455,-71.515778
3031,89774260,1358119,34.662,0.524,42.874864,-71.600503
3032,65271670,9067444,25.202,3.501,42.997261,-71.363424
3033,51203529,935401,19.77,0.361,42.749263,-71.67567
3034,85421125,969500,32.981,0.374,43.05687,-71.340559
3036,67201173,316619,25.947,0.122,42.98453,-71.255104
3037,124906022,3111613,48.226,1.201,43.141274,-71.248197
3038,93204529,2253571,35.986,0.87,42.892761,-71.276763
3042,67401076,404644,26.024,0.156,43.054187,-71.084193
3043,81113025,1465790,31.318,0.566,42.997,-71.817788
3044,43792587,722775,16.908,0.279,43.00037,-71.119161
3045,92372731,1581693,35.665,0.611,43.021515,-71.563462
3046,80038483,1184513,30.903,0.457,43.116338,-71.595355
3047,68326777,1442249,26.381,0.557,42.93874,-71.879424
3048,76543803,143147,29.554,0.055,42.742874,-71.761755
3049,82266246,1442104,31.763,0.557,42.749626,-71.585401
3051,73397161,2414646,28.339,0.932,42.760508,-71.409494
3052,38671268,906768,14.931,0.35,42.846081,-71.468283
3053,106355207,332718,41.064,0.128,42.869839,-71.387845
3054,84223019,2277086,32.519,0.879,42.852034,-71.519876
3055,64379098,148030,24.857,0.057,42.818645,-71.673354
3057,43396484,212964,16.755,0.082,42.908885,-71.694199
3060,16928576,918102,6.536,0.354,42.741087,-71.458266
3062,31293576,421198,12.083,0.163,42.722323,-71.501176
3063,20987772,373991,8.103,0.144,42.782084,-71.518043
3064,10687707,976988,4.127,0.377,42.779378,-71.474918
3070,111437356,970953,43.026,0.375,42.981209,-71.67752
3071,84782336,819572,32.735,0.316,42.746257,-71.874434
3076,68350490,1408366,26.39,0.544,42.730992,-71.337073
3077,76176265,2062596,29.412,0.796,43.038038,-71.205107
3079,64037479,2915952,24.725,1.126,42.788264,-71.221726
3082,73980827,297790,28.564,0.115,42.896409,-71.768341
3084,57575556,558160,22.23,0.216,42.826913,-71.875292
3086,69876211,244914,26.979,0.095,42.832235,-71.759609
3087,69427717,2739837,26.806,1.058,42.811092,-71.302688
3101,2004388,301991,0.774,0.117,42.989027,-71.466111
3102,23122464,878562,8.928,0.339,43.011907,-71.491063
3103,25300573,988353,9.769,0.382,42.950538,-71.446547
3104,21562261,383904,8.325,0.148,43.009552,-71.439782
3106,94405682,2586899,36.45,0.999,43.082584,-71.446878
3109,19074687,2269913,7.365,0.876,42.963734,-71.40035
3110,85045287,729712,32.836,0.282,42.935584,-71.536871
3215,125552449,177915,48.476,0.069,43.942653,-71.447732
3216,99230220,1779558,38.313,0.687,43.451175,-71.79794
3217,28461370,1379234,10.989,0.533,43.726075,-71.642508
3218,35892543,948949,13.858,0.366,43.338034,-71.277262
3220,80053784,4817039,30.909,1.86,43.474458,-71.48221
3221,119052798,1795720,45.967,0.693,43.258003,-71.960169
3222,188285942,14137575,72.698,5.459,43.642709,-71.789139
3223,189668440,2123421,73.231,0.82,43.855414,-71.68547
3224,104115137,1974143,40.199,0.762,43.36249,-71.55802
3225,74582668,4398313,28.797,1.698,43.363816,-71.24173
3226,34888743,8224635,13.471,3.176,43.711764,-71.504236
3227,167114286,7977517,64.523,3.08,43.841192,-71.480852
3229,112321950,4637554,43.368,1.791,43.202187,-71.696803
3230,105820080,932706,40.857,0.36,43.508647,-71.890241
3231,5691392,520628,2.197,0.201,43.473341,-71.762339
3233,1404332,4276,0.542,0.002,43.424011,-71.9312
3234,88993926,527552,34.361,0.204,43.204812,-71.348563
3235,76658375,4768733,29.598,1.841,43.449136,-71.674267
3237,94659413,2732843,36.548,1.055,43.423058,-71.387218
3238,7187877,118847,2.775,0.046,43.984428,-71.911271
3240,107947535,2420481,41.679,0.935,43.574714,-71.952004
3241,107193551,5797562,41.388,2.238,43.751504,-71.817394
3242,114057908,1762282,44.038,0.68,43.169407,-71.831201
3243,68293517,696131,26.368,0.269,43.528306,-71.769192
3244,213115099,4945027,82.284,1.909,43.128103,-71.91694
3245,78622661,13867302,30.356,5.354,43.76159,-71.583345
3246,51832825,16001054,20.013,6.178,43.576496,-71.482301
3249,100769640,38326917,38.907,14.798,43.519156,-71.375593
3251,389909383,1532558,150.545,0.592,44.100673,-71.494074
3253,100853933,37710764,38.94,14.56,43.631211,-71.498585
3254,154139151,39184586,59.513,15.129,43.717721,-71.369179
3255,95201213,6237765,36.757,2.408,43.314026,-72.024551
3256,97312311,4275957,37.572,1.651,43.623334,-71.632615
3257,59402235,7984988,22.935,3.083,43.417721,-71.990609
3258,54171125,256755,20.916,0.099,43.265259,-71.408835
3259,60600661,252922,23.398,0.098,43.875712,-71.395018
3260,63262335,917134,24.426,0.354,43.343127,-71.923616
3261,72501142,5473986,27.993,2.114,43.211856,-71.223393
