GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  
14541,127482500,493092,49.221,0.19,42.757557,-76.848849
14542,4793791,0,1.851,0,43.147329,-76.860121
14543,65184442,918476,25.168,0.355,42.983831,-77.678535
14544,73124603,64787,28.234,0.025,42.756251,-77.243735
14545,3716758,0,1.435,0,42.664857,-77.701007
14546,88474919,786538,34.16,0.304,43.032675,-77.780006
14548,77896773,0,30.076,0,42.976072,-77.24387
14549,291068,0,0.112,0,42.700031,-78.017273
14550,51804288,2284097,20.002,0.882,42.679902,-78.093487
14551,113156256,308971,43.69,0.119,43.218368,-77.049581
14555,8123081,8211316,3.136,3.17,43.260787,-76.97574
14559,110121005,665953,42.518,0.257,43.18998,-77.819052
14560,100587082,2870224,38.837,1.108,42.683429,-77.565904
14561,134359297,0,51.876,0,42.820432,-77.131778
14564,109046329,315030,42.103,0.122,42.986699,-77.43436
14568,61489236,28852,23.741,0.011,43.160609,-77.281449
14569,197585015,1112472,76.288,0.43,42.735221,-78.171092
14571,47540093,1309085,18.355,0.505,43.341652,-78.251742
14572,193554471,830473,74.732,0.321,42.564925,-77.562598
14580,110322434,5389642,42.596,2.081,43.217283,-77.444534
14585,128258,0,0.05,0,42.906261,-77.553145
14586,28877028,500375,11.149,0.193,43.041675,-77.689904
14588,623658,0,0.241,0,42.680987,-76.870803
14589,113475360,77393,43.813,0.03,43.249424,-77.174261
14590,174903093,2981414,67.53,1.151,43.242547,-76.826243
14591,104664844,64307,40.411,0.025,42.832057,-78.107466
14592,431978,0,0.167,0,42.872237,-77.895893
14604,945238,45212,0.365,0.017,43.156212,-77.604741
14605,4681378,57766,1.807,0.022,43.168428,-77.602642
14606,25194428,177279,9.728,0.068,43.171047,-77.697953
14607,4363656,0,1.685,0,43.150776,-77.586432
14608,4530262,216263,1.749,0.083,43.15389,-77.623336
14609,18793236,2117164,7.256,0.817,43.177093,-77.554873
14610,11228555,108865,4.335,0.042,43.142359,-77.545372
14611,7496776,57105,2.895,0.022,43.148316,-77.646987
14612,44233363,7105989,17.079,2.744,43.26633,-77.676706
14613,4731994,92831,1.827,0.036,43.182171,-77.640175
14614,629218,92493,0.243,0.036,43.157442,-77.615355
14615,14963226,109710,5.777,0.042,43.201207,-77.654749
14616,15390539,0,5.942,0,43.234622,-77.657663
14617,19890575,1084895,7.68,0.419,43.225497,-77.593527
14618,25053258,167696,9.673,0.065,43.114542,-77.554976
14619,3770979,13673,1.456,0.005,43.136456,-77.649477
14620,11599779,232691,4.479,0.09,43.128291,-77.605805
14621,10678981,283075,4.123,0.109,43.189939,-77.603649
14622,11934979,2489891,4.608,0.961,43.215741,-77.552402
14623,49430337,975859,19.085,0.377,43.087349,-77.641862
14624,72329880,440413,27.927,0.17,43.1283,-77.731411
14625,19792015,485289,7.642,0.187,43.150035,-77.50552
14626,35310534,116976,13.633,0.045,43.216561,-77.710789
14627,398890,0,0.154,0,43.128664,-77.629144
14701,239270209,788493,92.383,0.304,42.08016,-79.25671
14706,204049611,1666387,78.784,0.643,42.113246,-78.533146
14707,5151823,0,1.989,0,42.07734,-78.06052
14708,27189586,177993,10.498,0.069,42.019219,-78.063617
14709,130971887,78051,50.569,0.03,42.356494,-77.982064
14710,125264642,147055,48.365,0.057,42.08777,-79.419847
14711,103547819,852867,39.98,0.329,42.326725,-78.119435
14712,67409357,192079,26.027,0.074,42.183745,-79.361923
14714,47071991,209737,18.175,0.081,42.296728,-78.233633
14715,112489589,73994,43.432,0.029,42.07653,-78.14475
14716,32107143,15526444,12.397,5.995,42.390637,-79.445044
14717,70623917,785843,27.268,0.303,42.361647,-78.179701
14718,85416294,1080421,32.979,0.417,42.345814,-79.287617
14719,244316747,1516485,94.331,0.586,42.341958,-78.875953
14720,634847,0,0.245,0,42.108592,-79.281179
14721,9625463,0,3.716,0,42.013905,-78.266442
14722,858246,0,0.331,0,42.209489,-79.468361
14723,112001294,33957,43.244,0.013,42.317696,-79.157226
14724,192441471,1523362,74.302,0.588,42.046328,-79.66983
14726,105330894,1080,40.668,0,42.253585,-79.020279
14727,281532551,2133797,108.7,0.824,42.206882,-78.297294
14728,69400022,121437,26.795,0.047,42.263333,-79.423176
14729,91341027,626623,35.267,0.242,42.408377,-78.743584
14731,118642490,122226,45.808,0.047,42.307351,-78.655503
14732,5794277,0,2.237,0,42.231862,-79.116414
14733,71801543,482917,27.723,0.186,42.160122,-79.172199
14735,214620522,1711660,82.865,0.661,42.45269,-78.096169
14736,13534658,0,5.226,0,42.140845,-79.746108
14737,285522869,930916,110.241,0.359,42.32905,-78.428611
14738,170434234,583040,65.805,0.225,42.055006,-79.084541
14739,204985816,169575,79.145,0.065,42.192604,-78.146295
14740,67466592,12952,26.049,0.005,42.223203,-79.181435
14741,159498080,137638,61.583,0.053,42.219966,-78.611624
14742,581624,0,0.225,0,42.120123,-79.306839
14743,112522251,78914,43.445,0.03,42.211871,-78.396009
14744,45143832,411101,17.43,0.159,42.4281,-78.206654
14747,112739703,341951,43.529,0.132,42.153715,-79.094518
14748,46367231,974765,17.902,0.376,42.157106,-78.643061
14750,28745087,0,11.099,0,42.079766,-79.329244
14752,649517,0,0.251,0,42.351728,-79.319857
14753,142509668,542390,55.023,0.209,42.036032,-78.664372
14754,43028240,36063,16.613,0.014,42.021908,-78.201569
14755,195274746,394967,75.396,0.152,42.233756,-78.804596
14756,355130,0,0.137,0,42.198039,-79.421274
14757,119623276,244818,46.187,0.095,42.237679,-79.504709
14760,164346028,2114463,63.454,0.816,42.077027,-78.418429
14767,138165474,609874,53.346,0.235,42.057352,-79.514135
14769,23612130,5153,9.117,0.002,42.367931,-79.472317
14770,76725722,783021,29.624,0.302,42.037929,-78.300296
14772,191303702,774427,73.863,0.299,42.15747,-78.952618
14774,461338,0,0.178,0,42.088367,-78.149093
14775,139958193,5652520,54.038,2.182,42.228753,-79.699933
14777,37177263,2423458,14.354,0.936,42.38608,-78.273772
14778,1076097,0,0.415,0,42.077584,-78.483239
14779,291889426,3003532,112.699,1.16,42.08123,-78.777986
14781,188064933,223972,72.612,0.086,42.161603,-79.601288
14782,142328438,60703,54.953,0.023,42.265508,-79.263865
14783,64534885,16640742,24.917,6.425,42.082135,-78.887355
14784,74978432,839751,28.949,0.324,42.311143,-79.385369
14787,108799047,10348442,42.008,3.996,42.31124,-79.565066
14788,545003,0,0.21,0,42.061991,-78.380108
14801,281410580,1049221,108.653,0.405,42.104056,-77.292968
14802,2694190,0,1.04,0,42.253375,-77.789297
14803,64552063,250965,24.924,0.097,42.273416,-77.745296
14804,144718712,232122,55.876,0.09,42.317259,-77.847936
14805,71626807,1550159,27.655,0.599,42.353282,-76.714243
14806,178016453,459600,68.733,0.177,42.171497,-77.772561
14807,175202193,577226,67.646,0.223,42.420999,-77.711344
14808,8726851,0,3.369,0,42.559639,-77.46686
14809,144348924,331399,55.733,0.128,42.424318,-77.448755
14810,312861782,1054992,120.797,0.407,42.349751,-77.343379
14812,200834984,220130,77.543,0.085,42.300727,-77.005249
14813,157507735,420847,60.814,0.162,42.252647,-77.995104
14814,22294395,761146,8.608,0.294,42.154488,-76.958827
14815,44843696,3471678,17.314,1.34,42.374268,-77.08678
14816,9975056,56622,3.851,0.022,42.197873,-76.732083
14817,104360282,252246,40.294,0.097,42.357624,-76.335166
14818,96604833,14142,37.299,0.005,42.454933,-76.818927
14819,106875747,147322,41.265,0.057,42.224194,-77.441939
14820,79614974,66440,30.74,0.026,42.19328,-77.3599
14821,140525051,319963,54.257,0.124,42.241574,-77.219254
14822,128107380,474361,49.463,0.183,42.424481,-77.851457
14823,200848545,44261,77.548,0.017,42.248614,-77.554873
14824,58725424,8625,22.674,0.003,42.259793,-76.699531
14825,43692165,10603,16.87,0.004,42.056296,-76.618187
14826,157564714,691359,60.836,0.267,42.491462,-77.497792
14827,233078,0,0.09,0,42.180651,-77.142885
14830,232759058,2074914,89.869,0.801,42.128123,-77.031977
14836,77612970,131303,29.967,0.051,42.53301,-77.869746
14837,206377973,3554926,79.683,1.373,42.490667,-77.026107
14838,93327022,527199,36.034,0.204,42.188143,-76.662322
14839,114091526,10792,44.051,0.004,42.119444,-77.640967
14840,152429769,419117,58.853,0.162,42.439924,-77.194446
14841,50774717,0,19.604,0,42.525338,-76.840915
14842,43333203,17366,16.731,0.007,42.60062,-76.981464
14843,260484750,902828,100.574,0.349,42.320079,-77.646339
14845,206735625,1021201,79.821,0.394,42.215841,-76.8341
14846,88472737,626063,34.16,0.242,42.53209,-78.001564
14847,100938484,90951,38.973,0.035,42.6085,-76.734217
14850,326234179,2257408,125.96,0.872,42.432165,-76.497042
14853,611084,37581,0.236,0.015,42.449002,-76.477551
14854,58950,0,0.023,0,42.505802,-76.614769
14855,72538407,84933,28.007,0.033,42.1457,-77.497396
14856,976583,0,0.377,0,42.376717,-77.366506
14858,93549693,816438,36.12,0.315,42.029557,-77.135009
14859,80707314,156995,31.161,0.061,42.114838,-76.538139
14860,54357512,10449,20.988,0.004,42.59192,-76.831428
14861,88596639,673117,34.207,0.26,42.088212,-76.686236
14864,32250889,116715,12.452,0.045,42.275415,-76.840921
14865,51644650,16170,19.94,0.006,42.34818,-76.833969
14867,173709163,368033,67.069,0.142,42.34315,-76.618094
14869,52205358,16711,20.157,0.006,42.36232,-76.768965
14870,158768288,1425900,61.301,0.551,42.160377,-77.127622
14871,148083915,1292666,57.176,0.499,42.039596,-76.911365
14872,16652451,19068,6.43,0.007,42.243653,-76.874902
14873,191366209,363843,73.887,0.14,42.522912,-77.298359
14874,5998822,0,2.316,0,42.530177,-77.175488
14877,109526202,377875,42.288,0.146,42.05779,-77.680307
14878,41541296,0,16.039,0,42.450262,-76.943405
14879,111680219,933213,43.12,0.36,42.321946,-77.187158
14880,142630868,161288,55.07,0.062,42.177508,-77.970614
14881,3182029,3378,1.229,0.001,42.399901,-76.358994
14882,86054836,256414,33.226,0.099,42.580097,-76.553256
14883,186992752,1278685,72.198,0.494,42.243022,-76.472102
14884,49628135,840160,19.162,0.324,42.479522,-77.893852
14885,108874031,0,42.037,0,42.046486,-77.570328
14886,201011729,582833,77.611,0.225,42.505751,-76.68498
14889,116419409,331477,44.95,0.128,42.234172,-76.578896
14891,135111923,279467,52.167,0.108,42.377014,-76.946182
14892,111047894,1388974,42.876,0.536,42.046025,-76.529114
14893,58703,0,0.023,0,42.467714,-77.107721
14894,29203965,71940,11.276,0.028,42.019064,-76.777092
14895,294154264,777271,113.574,0.3,42.08144,-77.940922
14897,66126384,5524,25.532,0.002,42.020695,-77.792636
14898,151207196,73453,58.381,0.028,42.053364,-77.4295
14901,96836315,2009472,37.389,0.776,42.087649,-76.746938
14903,54047134,862294,20.868,0.333,42.131632,-76.871851
14904,14547986,874985,5.617,0.338,42.069168,-76.80064
14905,10790297,470900,4.166,0.182,42.087725,-76.843282
15001,155517272,3449150,60.046,1.332,40.595263,-80.322877
15003,16909380,948840,6.529,0.366,40.60364,-80.216424
15004,811323,0,0.313,0,40.345102,-80.381297
15005,40711519,702311,15.719,0.271,40.642665,-80.186142
15006,637394,0,0.246,0,40.63359,-79.876889
15007,866265,0,0.334,0,40.652289,-79.931689
15009,63554321,3635425,24.538,1.404,40.697912,-80.365277
15010,129605699,1397112,50.041,0.539,40.770872,-80.351446
15012,86902827,975664,33.553,0.377,40.155435,-79.812963
15014,1316562,115337,0.508,0.045,40.608072,-79.740428
15015,2423451,0,0.936,0,40.637248,-80.081101
15017,33781850,125654,13.043,0.049,40.339614,-80.128217
15018,4878527,414063,1.884,0.16,40.265885,-79.797067
15019,58794501,147880,22.701,0.057,40.406974,-80.328574
15020,3418349,1185148,1.32,0.458,40.233411,-79.950296
15021,237040188,69450,91.522,0.027,40.388565,-80.441527
15022,46772518,624220,18.059,0.241,40.124908,-79.939333
15024,43347334,587049,16.736,0.227,40.58497,-79.847315
15025,42881242,1259011,16.557,0.486,40.297843,-79.923329
15026,86453548,534918,33.38,0.207,40.504991,-80.353946
15027,3728898,473269,1.44,0.183,40.666338,-80.240179
15028,517477,234569,0.2,0.091,40.311313,-79.78956
15030,4868188,654837,1.88,0.253,40.591655,-79.782503
15031,1207153,0,0.466,0,40.348228,-80.161129
15033,5773166,384670,2.229,0.149,40.179104,-79.864709
15034,2507589,245513,0.968,0.095,40.350816,-79.890602
15035,1074656,0,0.415,0,40.384822,-79.807401
15037,68522902,1423822,26.457,0.55,40.258036,-79.85259
15038,1132246,201834,0.437,0.078,40.250809,-79.925568
15042,43179367,345025,16.672,0.133,40.690315,-80.204823
15043,84730037,3494985,32.714,1.349,40.551695,-80.487856
15044,107077530,45351,41.343,0.018,40.637986,-79.947904
15045,4096329,530613,1.582,0.205,40.325814,-79.885985
15046,5432399,546385,2.097,0.211,40.557753,-80.227975
15047,495589,186266,0.191,0.072,40.318926,-79.808154
15049,1116541,0,0.431,0,40.556113,-79.805574
15050,60634157,30664,23.411,0.012,40.563665,-80.434517
15051,2144257,0,0.828,0,40.562602,-79.866913
15052,45179153,194961,17.444,0.075,40.658561,-80.430767
15053,227560,0,0.088,0,40.381001,-80.359879
15054,338257,0,0.131,0,40.362377,-80.407683
15055,1737046,34067,0.671,0.013,40.306293,-80.123516
15056,2385527,454542,0.921,0.175,40.56389,-80.216015
15057,141602891,211172,54.673,0.082,40.358656,-80.243904
15059,36479549,1509081,14.085,0.583,40.677919,-80.485549
15060,849816,0,0.328,0,40.366849,-80.292127
15061,46565271,3623586,17.979,1.399,40.659907,-80.319697
15062,8704720,435783,3.361,0.168,40.148547,-79.8782
15063,73676836,1783324,28.447,0.689,40.191166,-79.922476
15064,2132666,0,0.823,0,40.356339,-80.149929
15065,32064662,1359598,12.38,0.525,40.64406,-79.725372
15066,56026769,422206,21.632,0.163,40.747074,-80.256143
15067,5278533,555632,2.038,0.215,40.207274,-79.962434
15068,116822070,3062421,45.105,1.182,40.557192,-79.725802
15071,47459173,0,18.324,0,40.412102,-80.187799
15072,176019,0,0.068,0,40.139245,-79.85633
15074,38781794,770963,14.974,0.298,40.734035,-80.208354
15075,61428,0,0.024,0,40.586037,-79.826914
15076,1891853,0,0.73,0,40.607346,-79.834668
15077,2918590,273444,1.127,0.106,40.625133,-80.415924
15078,1895632,0,0.732,0,40.355915,-80.384977
15081,830788,220847,0.321,0.085,40.575072,-80.236104
15082,809430,0,0.313,0,40.377841,-80.212916
15083,9489252,413349,3.664,0.16,40.262466,-79.785745
15084,72058999,444418,27.822,0.172,40.62859,-79.803264
15085,24761103,0,9.56,0,40.385736,-79.72226
15086,4215641,0,1.628,0,40.674947,-80.106364
15087,1852251,533553,0.715,0.206,40.189522,-79.853422
15088,521146,167537,0.201,0.065,40.272147,-79.89618
15089,49562379,1000569,19.136,0.386,40.225327,-79.748788
15090,54715629,33866,21.126,0.013,40.625015,-80.067058
15101,52336342,269432,20.207,0.104,40.580328,-79.955241
15102,26808107,0,10.351,0,40.32135,-80.036546
15104,6341252,545396,2.448,0.211,40.403883,-79.862605
15106,28929023,0,11.17,0,40.410121,-80.114202
15108,102216258,1525986,39.466,0.589,40.500472,-80.201802
15110,4708651,563601,1.818,0.218,40.373461,-79.850162
15112,2165611,0,0.836,0,40.404484,-79.837706
15116,20932416,0,8.082,0,40.526032,-79.932225
15120,12102841,729717,4.673,0.282,40.395872,-79.907511
15122,32653945,535253,12.608,0.207,40.362505,-79.898389
15126,57672258,0,22.267,0,40.46248,-80.284443
15129,20859604,0,8.054,0,40.293248,-79.996037
15131,18874629,124920,7.288,0.048,40.338789,-79.796072
15132,14621921,1164049,5.646,0.449,40.339767,-79.842782
15133,7712485,166820,2.978,0.064,40.326747,-79.866547
15135,10872536,295720,4.198,0.114,40.310836,-79.812893
15136,28833724,978366,11.133,0.378,40.465188,-80.103905
15137,20034284,428835,7.735,0.166,40.375736,-79.808765
15139,4975594,587904,1.921,0.227,40.521697,-79.83621
15140,1308209,0,0.505,0,40.407779,-79.776344
15142,3766997,36305,1.454,0.014,40.382059,-80.118682
15143,95350331,1775866,36.815,0.686,40.568133,-80.146809
15144,7144464,806295,2.758,0.311,40.548049,-79.777952
15145,5103222,0,1.97,0,40.41528,-79.824086
15146,51026524,15818,19.701,0.006,40.426328,-79.761358
15147,26203556,853771,10.117,0.33,40.497284,-79.83077
15148,2892516,0,1.117,0,40.393451,-79.79512
15201,6422036,682800,2.48,0.264,40.47441,-79.950968
15202,11387453,1008664,4.397,0.389,40.504968,-80.067821
15203,3826762,562166,1.478,0.217,40.426207,-79.975672
15204,4830279,225010,1.865,0.087,40.456867,-80.06063
15205,26669760,0,10.297,0,40.438093,-80.099063
15206,12369655,823699,4.776,0.318,40.472272,-79.913156
15207,12419000,892172,4.795,0.344,40.403792,-79.928873
15208,4167400,0,1.609,0,40.453191,-79.899497
15209,11674855,397238,4.508,0.153,40.499771,-79.970593
15210,12016818,394012,4.64,0.152,40.406634,-79.984725
15211,3994851,0,1.542,0,40.430331,-80.015633
15212,16108467,932535,6.22,0.36,40.456939,-79.990054
15213,5519166,0,2.131,0,40.444042,-79.955247
15214,12174262,7193,4.701,0.003,40.486557,-80.013953
15215,15934291,765780,6.152,0.296,40.503693,-79.91322
15216,8864979,0,3.423,0,40.402626,-80.034849
15217,9858537,95099,3.806,0.037,40.430821,-79.920089
15218,6141912,265926,2.371,0.103,40.42361,-79.889803
15219,6004368,980932,2.318,0.379,40.443184,-79.983064
15220,12789972,145851,4.938,0.056,40.419506,-80.047768
15221,15921849,20299,6.147,0.008,40.435791,-79.86427
15222,2103999,676244,0.812,0.261,40.447679,-79.993462
15223,4962496,165716,1.916,0.064,40.505181,-79.952226
15224,2607023,0,1.007,0,40.464234,-79.944805
15225,3965384,2109199,1.531,0.814,40.506673,-80.113842
15226,6564602,0,2.535,0,40.395063,-80.013952
15227,16005429,0,6.18,0,40.375704,-79.970571
15228,8134234,0,3.141,0,40.370667,-80.044135
15229,10474369,0,4.044,0,40.520352,-80.037052
15232,2058658,0,0.795,0,40.452517,-79.931939
15233,3226448,1156293,1.246,0.446,40.460862,-80.034917
15234,8201903,0,3.167,0,40.368143,-80.017792
15235,37977154,0,14.663,0,40.459801,-79.82242
15236,28748038,0,11.1,0,40.347404,-79.975481
15237,62726757,161753,24.219,0.062,40.549607,-80.043513
15238,42397957,2072411,16.37,0.8,40.537201,-79.879443
15239,41398780,0,15.984,0,40.483674,-79.738073
15241,26939052,20332,10.401,0.008,40.333539,-80.081267
15243,7789901,6712,3.008,0.003,40.375511,-80.072372
15260,209622,0,0.081,0,40.443915,-79.953256
15290,103613,0,0.04,0,40.457329,-80.019294
15301,315776196,714276,121.922,0.276,40.153494,-80.253464
15310,48030871,0,18.545,0,39.792724,-80.482197
15311,60948574,0,23.532,0,40.045914,-80.183933
15312,194179223,73579,74.973,0.028,40.251528,-80.440702
15313,1817019,0,0.702,0,40.06796,-80.023705
15314,44816317,44563,17.304,0.017,40.146306,-80.016809
15315,3425858,0,1.323,0,39.758289,-79.982684
15316,1022410,729,0.395,0,39.724269,-80.252412
15317,118419657,896950,45.722,0.346,40.276893,-80.170729
15320,100571554,858199,38.831,0.331,39.876232,-79.990265
15321,2823156,0,1.09,0,40.323357,-80.187945
15322,36779909,145784,14.201,0.056,39.981643,-80.053364
15323,179028966,32645,69.123,0.013,40.112251,-80.405659
15324,995299,0,0.384,0,40.100777,-80.065715
15325,626186,0,0.242,0,39.949429,-79.963374
15327,51486321,767986,19.879,0.297,39.744871,-79.960854
15329,105015224,72762,40.547,0.028,40.027715,-80.279927
15330,116598476,63766,45.019,0.025,40.179368,-80.089973
15331,1972373,43216,0.762,0.017,40.10535,-80.022571
15332,70641336,475678,27.275,0.184,40.240216,-79.993473
15333,35710223,235086,13.788,0.091,40.030787,-80.01321
15334,4910845,0,1.896,0,39.808312,-79.967895
15337,82659829,15730,31.915,0.006,39.952162,-80.378188
15338,48235682,1429017,18.624,0.552,39.784864,-79.991515
15340,40023007,0,15.453,0,40.283226,-80.317491
15341,127441991,19674,49.206,0.008,39.8242,-80.343863
15342,8654676,0,3.342,0,40.244231,-80.221186
15344,37099413,7069,14.324,0.003,39.915747,-80.061424
